doorcardID,username,doorcardname,doorstartdate,doorenddate,doorterm,college,_reject_reason
2353,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10450,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10472,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10473,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10504,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10548,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10589,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
14021,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
14041,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
14049,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
14060,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10676,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10680,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10794,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
14116,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
14137,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
20041,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
14164,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10721,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10734,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10765,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10768,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10797,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10798,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10799,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10800,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
16417,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10891,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
14269,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
14298,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
3940,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10939,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10964,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
11083,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
10992,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
11015,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
11016,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
11046,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
12643,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
11137,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
11143,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
11167,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
11228,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
11247,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
11301,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
11314,,,,,,,"
Invalid `prisma.doorcard.create()` invocation in
/Users/besnyib/next-doorcard/scripts/import-legacy.ts:430:65

  427 // Create doorcards individually to get IDs for mapping
  428 for (const doorcard of batch) {
  429   try {
→ 430     const createdDoorcard = await prisma.doorcard.create(
Unique constraint failed on the fields: (`userId`,`college`,`term`,`year`,`isActive`)"
